,ID,ResDensity,N_TraitValue,initial_a,initial_h,Fit_a,Fit_q,Fit_h,GFR_RSS,GFR_AIC,GFR_BIC,TypeI_a,TypeI_RSS,TypeI_AIC,TypeI_BIC,Poly1,Poly2,Poly3,Poly4,Poly_RSS,Poly_AIC,Poly_BIC
196,40028,2.0226,0.004971361,-1.67251744537587e-06,0.011758722,1.713972212787731e-05,-0.9984573360656115,-57782.522788480615,2.5663471835548407e-05,-81.61446438864847,-81.77673394148253,6.175667011152078e-05,4.472556640932647e-05,-77.72612789406834,-77.8883974469024,0.005546875157631233,-0.0001393275445029455,2.082058335347437e-06,-6.208613647080213e-09,6.4567389701051634e-06,-69.40893477562807,-67.62529417940682
197,40029,2.5608,0.000141944,1.7936304345384102e-05,0.004467722,5.409655658462818e-05,0.10066269398367256,221.0210438112931,6.810996868084409e-06,-135.9955715853122,-135.08781630633007,3.1533516588800814e-05,9.076955167588723e-06,-133.12356848548126,-132.21581320649912,0.0003657772966232067,1.8270755714161347e-05,5.033751883361738e-07,-3.886079255330306e-09,6.346652239404511e-06,-100.32291117059518,-96.20481551963685
198,40030,4.8105,0.0007009439999999999,2.9340844768301e-05,0.006094166999999999,1.3971552252125656e-05,-0.9967164291842299,-70279.76216627975,3.6617277264481986e-06,-79.8560096085361,-80.48073120085193,4.940531355633575e-05,6.638858319899262e-06,-76.28598010956918,-76.91070170188502,-0.00030992510900348556,0.00022018518812825404,-4.5338767876285676e-06,2.5343586984849872e-08,1.5576158384576606e-06,-67.95741970354503,-66.58214129586086
199,40031,5.4393,0.000346167,5.30993795104646e-06,0.000960158,0.00020567740742958587,-0.8245717627474387,-827.8567851424542,4.4379848707442e-08,-186.3306542146746,-185.42289893569247,5.851554036446794e-06,6.887002777054876e-07,-158.91044764158454,-158.0026923626024,0.0003195229764281115,8.752592103701049e-06,-5.874234312194648e-08,1.5143833471953187e-10,4.018569876408817e-08,-150.9446268333805,-146.8265311824222
200,40032,2.6832,0.000316833,2.56685861276824e-07,0.00034052800000000004,5.154252679077488e-06,-0.9995590949348201,-190487.2593351657,1.7067142520308855e-09,-148.94224167770437,-149.10451123053844,3.2919425159119813e-06,3.2659818477476553e-07,-112.16311754398916,-112.32538709682322,0.00029497345979789406,3.010054634433038e-07,-2.8269151941754442e-09,1.9100856654553063e-11,1.0124510606356278e-09,-130.73247315155683,-128.94883255533557
201,40033,1.0,0.032056452,0.000123860230729168,0.39606854799999996,0.1966688467491064,-0.8004905249858485,2.79098287068153,0.11889042700714614,-240.42334961101938,-235.21034075616927,2.8747662753661136e-05,1.2686583026252447,-140.9878086969682,-135.77479984211809,0.14782254905443837,0.0005825361512715208,-8.887368676155162e-07,8.317639557225058e-11,0.12420741223741961,-47.39498929806045,22.374125814990904
202,40034,2.6460073530000003,2.3399999999999998e-07,5.8379989321181107e-08,3.12e-07,3.6866648886978706e-08,-0.46116437727549653,-12211899.119197028,1.1815507910075762e-14,-373.139846463553,-371.9461606451579,9.057558618549647e-08,1.886691307660452e-14,-367.99188101721495,-366.7981951988198,-2.0865756536338777e-06,3.0694395219721993e-06,-1.4274578745872316e-06,2.2761064295374077e-07,1.120134691498704e-14,-332.51036626958916,-327.3272040872022
203,40035,12.81853282,6.244337862,0.0326314983623362,141.1088744,0.02328382452349856,1.1235502883218085,0.014573629460609737,19400.65268032691,172.35465407332788,176.01128154793247,0.13305530331941973,46216.56401162744,194.05544290839723,197.71207038300182,-4.81864772055712,0.9517460071232605,-0.0030305898137262073,2.6181501137689725e-06,16180.11305345489,276.76348548409396,305.5787536311944
204,40036,14.84784624,11.27935219,0.290022351007993,1318.710274,-650714.1494094399,-1.999989019015653,0.0036576904134316807,2172259.1714999313,279.91738671514764,283.4515482061915,0.9968173874538712,1391931.736158501,269.2355819570407,272.76974344808457,-27.732031882348394,2.472666178139121,-0.0041843278105626125,2.8281563634871884e-06,1260422.1698944564,370.9627323442152,397.7018627815221
205,40037,12.82399542,1.169237603,0.00243438371398282,69.00516932,-0.11595832012308248,-1.0032035687008145,8.833539579186468,4093.5198569555782,116.72539888056326,119.85896619373354,0.062109334422876104,4187.267155890779,117.20090377831075,120.33447109148102,2.013980472656869,0.018296866486955925,0.0005078074213414557,-7.308480827781387e-07,2995.6762920581236,199.76387833629593,220.56528221531755
206,40038,0.25,0.06122449,0.19362789092243202,0.75,0.46377367632461713,0.20675196411826802,1.4134542963136931,0.1880163101151498,-164.53522613985325,-160.0457034554538,0.09833392981304012,0.9391968524882126,-111.45484550742822,-106.96532282302877,-0.021421420804833023,0.3853350672210431,-0.08764567095534606,0.006239485112045835,0.1797885158780283,-18.361949347695713,28.533277496298695
207,40039,0.25,0.078787879,0.0627703796810176,0.6166666670000001,0.44094484117652133,0.2994237186007398,1.9107098202707422,0.1459017952203906,-179.34018948537414,-174.76110791152564,0.08036864315322008,0.701376053143983,-125.95643467153567,-121.37735309768719,-0.018985238086697317,0.33484817511220866,-0.08120614910537027,0.00595057836208003,0.13619899950920825,-29.19213743442829,20.125038828672714
208,40042,10.0,0.0006944439999999999,3.6679350900107498e-06,0.006875,1.4982434954403518e-07,1.771949237787405,276.2182807639554,0.00013530796262016146,-1171.905870891831,-1164.4738604483964,1.2715958838281106e-05,0.00031220497339363724,-1098.3284942215193,-1090.8964837780848,8.858787146347094e-05,5.1134812374029424e-05,-2.1101605824413354e-07,2.6013714546652407e-10,0.00013840684370691506,-756.1800077484003,-543.6063785177527
